id,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VALUE_sum,Longitude,Latitude
hex_alex_centroids.1336,,,,,,,-1,0,-1,,,145.038498,29.815,30.97
hex_alex_centroids.1337,,,,,,,-1,0,-1,,,390.513,29.815,30.963
hex_alex_centroids.1338,,,,,,,-1,0,-1,,,240.279968,29.816,30.956
hex_alex_centroids.1339,,,,,,,-1,0,-1,,,672.153351,29.817,30.929
hex_alex_centroids.1340,,,,,,,-1,0,-1,,,216.589539,29.818,30.895
hex_alex_centroids.1341,,,,,,,-1,0,-1,,,157.023605,29.818,30.889
hex_alex_centroids.1342,,,,,,,-1,0,-1,,,82.779495,29.818,30.882
hex_alex_centroids.1343,,,,,,,-1,0,-1,,,153.034531,29.819,30.868
hex_alex_centroids.1344,,,,,,,-1,0,-1,,,480.848053,29.819,30.862
hex_alex_centroids.1345,,,,,,,-1,0,-1,,,57.639046,29.819,30.855
hex_alex_centroids.1346,,,,,,,-1,0,-1,,,197.812164,29.819,30.848
hex_alex_centroids.1347,,,,,,,-1,0,-1,,,94.676147,29.82,30.834
hex_alex_centroids.1348,,,,,,,-1,0,-1,,,39.83902,29.82,30.828
hex_alex_centroids.1349,,,,,,,-1,0,-1,,,75.988602,29.82,30.821
hex_alex_centroids.1350,,,,,,,-1,0,-1,,,173.797821,29.82,30.814
hex_alex_centroids.1351,,,,,,,-1,0,-1,,,101.234833,29.821,30.807
hex_alex_centroids.1352,,,,,,,-1,0,-1,,,298.775146,29.821,30.794
hex_alex_centroids.1353,,,,,,,-1,0,-1,,,4.953566,29.821,30.787
hex_alex_centroids.1354,,,,,,,-1,0,-1,,,8.018715,29.821,30.78
hex_alex_centroids.1355,,,,,,,-1,0,-1,,,4.228627,29.822,30.774
hex_alex_centroids.1356,,,,,,,-1,0,-1,,,7.1e-05,29.822,30.76
hex_alex_centroids.1357,,,,,,,-1,0,-1,,,0.00163,29.822,30.753
hex_alex_centroids.1358,,,,,,,-1,0,-1,,,1.818636,29.823,30.747
hex_alex_centroids.1359,,,,,,,-1,0,-1,,,17.761009,29.823,30.74
hex_alex_centroids.1360,,,,,,,-1,0,-1,,,0.383656,29.823,30.726
hex_alex_centroids.1361,,,,,,,-1,0,-1,,,0.00132,29.823,30.72
hex_alex_centroids.1362,,,,,,,-1,0,-1,,,0.278209,29.824,30.706
hex_alex_centroids.1363,,,,,,,-1,0,-1,,,0.78619,29.825,30.679
hex_alex_centroids.1364,,,,,,,-1,0,-1,,,0.000172,29.827,30.618
hex_alex_centroids.1365,,,,,,,-1,0,-1,,,0.00224,29.827,30.611
hex_alex_centroids.1366,,,,,,,-1,0,-1,,,2.1e-05,29.827,30.605
hex_alex_centroids.1367,,,,,,,-1,0,-1,,,25671.267578,29.817,31.129
hex_alex_centroids.1368,,,,,,,-1,0,-1,,,1.808167,29.818,31.081
hex_alex_centroids.1369,,,,,,,-1,0,-1,,,2392.330811,29.819,31.068
hex_alex_centroids.1370,,,,,,,-1,0,-1,,,8895.052734,29.819,31.061
hex_alex_centroids.1371,,,,,,,-1,0,-1,,,526.492859,29.819,31.054
hex_alex_centroids.1372,,,,,,,-1,0,-1,,,6371.342285,29.819,31.047
hex_alex_centroids.1373,,,,,,,-1,0,-1,,,8181.391113,29.82,31.041
hex_alex_centroids.1374,,,,,,,-1,0,-1,,,4804.355469,29.82,31.027
hex_alex_centroids.1375,,,,,,,-1,0,-1,,,31.241722,29.82,31.02
hex_alex_centroids.1376,,,,,,,-1,0,-1,,,237.56778,29.821,31.014
hex_alex_centroids.1377,,,,,,,-1,0,-1,,,148.567261,29.821,31.007
hex_alex_centroids.1378,,,,,,,-1,0,-1,,,228.459595,29.821,30.993
hex_alex_centroids.1379,,,,,,,-1,0,-1,,,291.484283,29.821,30.987
hex_alex_centroids.1380,,,,,,,-1,0,-1,,,267.508667,29.822,30.98
hex_alex_centroids.1381,,,,,,,-1,0,-1,,,213.63504,29.822,30.973
hex_alex_centroids.1382,,,,,,,-1,0,-1,,,35.823662,29.822,30.96
hex_alex_centroids.1383,,,,,,,-1,0,-1,,,129.865204,29.823,30.953
hex_alex_centroids.1384,,,,,,,-1,0,-1,,,121.799667,29.823,30.946
hex_alex_centroids.1385,,,,,,,-1,0,-1,,,440.373047,29.823,30.939
hex_alex_centroids.1386,,,,,,,-1,0,-1,,,274.030701,29.824,30.919
hex_alex_centroids.1387,,,,,,,-1,0,-1,,,284.216339,29.824,30.912
hex_alex_centroids.1388,,,,,,,-1,0,-1,,,87.660622,29.824,30.906
hex_alex_centroids.1389,,,,,,,-1,0,-1,,,133.38739,29.826,30.845
hex_alex_centroids.1390,,,,,,,-1,0,-1,,,166.052628,29.826,30.838
hex_alex_centroids.1391,,,,,,,-1,0,-1,,,40.30822,29.827,30.831
hex_alex_centroids.1392,,,,,,,-1,0,-1,,,56.281303,29.827,30.818
hex_alex_centroids.1393,,,,,,,-1,0,-1,,,112.372429,29.827,30.811
hex_alex_centroids.1394,,,,,,,-1,0,-1,,,436.836578,29.827,30.804
hex_alex_centroids.1395,,,,,,,-1,0,-1,,,73.818352,29.828,30.797
hex_alex_centroids.1396,,,,,,,-1,0,-1,,,47.622894,29.828,30.791
hex_alex_centroids.1397,,,,,,,-1,0,-1,,,0.571866,29.828,30.777
hex_alex_centroids.1398,,,,,,,-1,0,-1,,,3.3534,29.829,30.77
hex_alex_centroids.1399,,,,,,,-1,0,-1,,,1.4e-05,29.829,30.764
hex_alex_centroids.1400,,,,,,,-1,0,-1,,,9.8e-05,29.829,30.757
hex_alex_centroids.1401,,,,,,,-1,0,-1,,,0.2093,29.829,30.743
hex_alex_centroids.1402,,,,,,,-1,0,-1,,,1.364532,29.83,30.737
hex_alex_centroids.1403,,,,,,,-1,0,-1,,,3.893659,29.83,30.73
hex_alex_centroids.1404,,,,,,,-1,0,-1,,,14.997902,29.83,30.723
hex_alex_centroids.1405,,,,,,,-1,0,-1,,,0.624253,29.831,30.71
hex_alex_centroids.1406,,,,,,,-1,0,-1,,,0.000212,29.831,30.703
hex_alex_centroids.1407,,,,,,,-1,0,-1,,,2e-05,29.831,30.696
hex_alex_centroids.1408,,,,,,,-1,0,-1,,,0.119079,29.831,30.689
hex_alex_centroids.1409,,,,,,,-1,0,-1,,,1.735448,29.832,30.669
hex_alex_centroids.1410,,,,,,,-1,0,-1,,,0.001963,29.832,30.662
hex_alex_centroids.1411,,,,,,,-1,0,-1,,,2e-06,29.833,30.629
hex_alex_centroids.1412,,,,,,,-1,0,-1,,,0.119005,29.835,30.588
hex_alex_centroids.1413,,,,,,,-1,0,-1,,,3e-06,29.835,30.581
hex_alex_centroids.1414,,,,,,,-1,0,-1,,,3e-06,29.835,30.568
hex_alex_centroids.1415,,,,,,,-1,0,-1,,,2.9e-05,29.835,30.561
hex_alex_centroids.1416,,,,,,,-1,0,-1,,,0.001673,29.836,30.554
hex_alex_centroids.1417,,,,,,,-1,0,-1,,,0.000127,29.836,30.547
hex_alex_centroids.1418,,,,,,,-1,0,-1,,,304.290466,29.824,31.119
hex_alex_centroids.1419,,,,,,,-1,0,-1,,,0.20821,29.824,31.112
hex_alex_centroids.1420,,,,,,,-1,0,-1,,,0.277497,29.824,31.105
hex_alex_centroids.1421,,,,,,,-1,0,-1,,,3264.310303,29.825,31.071
hex_alex_centroids.1422,,,,,,,-1,0,-1,,,16763.865234,29.826,31.044
hex_alex_centroids.1423,,,,,,,-1,0,-1,,,14143.098633,29.827,31.038
hex_alex_centroids.1424,,,,,,,-1,0,-1,,,1550.224854,29.827,31.031
hex_alex_centroids.1425,,,,,,,-1,0,-1,,,27.721354,29.827,31.024
hex_alex_centroids.1426,,,,,,,-1,0,-1,,,82.284004,29.827,31.01
hex_alex_centroids.1427,,,,,,,-1,0,-1,,,382.909088,29.828,31.004
hex_alex_centroids.1428,,,,,,,-1,0,-1,,,715.408997,29.828,30.997
hex_alex_centroids.1429,,,,,,,-1,0,-1,,,736.505127,29.828,30.99
hex_alex_centroids.1430,,,,,,,-1,0,-1,,,15.332426,29.829,30.977
hex_alex_centroids.1431,,,,,,,-1,0,-1,,,84.339783,29.829,30.97
hex_alex_centroids.1432,,,,,,,-1,0,-1,,,377.998108,29.829,30.963
hex_alex_centroids.1433,,,,,,,-1,0,-1,,,158.081818,29.829,30.956
hex_alex_centroids.1434,,,,,,,-1,0,-1,,,305.233337,29.83,30.943
hex_alex_centroids.1435,,,,,,,-1,0,-1,,,81.768082,29.83,30.936
hex_alex_centroids.1436,,,,,,,-1,0,-1,,,189.171097,29.83,30.929
hex_alex_centroids.1437,,,,,,,-1,0,-1,,,320.386658,29.83,30.923
hex_alex_centroids.1438,,,,,,,-1,0,-1,,,254.650055,29.831,30.916
hex_alex_centroids.1439,,,,,,,-1,0,-1,,,1257.626343,29.831,30.902
hex_alex_centroids.1440,,,,,,,-1,0,-1,,,374.437164,29.831,30.896
hex_alex_centroids.1441,,,,,,,-1,0,-1,,,168.289886,29.831,30.889
hex_alex_centroids.1442,,,,,,,-1,0,-1,,,112.894447,29.832,30.882
hex_alex_centroids.1443,,,,,,,-1,0,-1,,,371.539673,29.832,30.869
hex_alex_centroids.1444,,,,,,,-1,0,-1,,,137.648529,29.832,30.862
hex_alex_centroids.1445,,,,,,,-1,0,-1,,,32.961082,29.833,30.855
hex_alex_centroids.1446,,,,,,,-1,0,-1,,,0.804538,29.834,30.821
hex_alex_centroids.1447,,,,,,,-1,0,-1,,,63.85305,29.835,30.794
hex_alex_centroids.1448,,,,,,,-1,0,-1,,,34.432617,29.835,30.788
hex_alex_centroids.1449,,,,,,,-1,0,-1,,,57.882946,29.835,30.781
hex_alex_centroids.1450,,,,,,,-1,0,-1,,,11.843051,29.835,30.774
hex_alex_centroids.1451,,,,,,,-1,0,-1,,,1.818477,29.836,30.76
hex_alex_centroids.1452,,,,,,,-1,0,-1,,,37.684086,29.836,30.754
hex_alex_centroids.1453,,,,,,,-1,0,-1,,,0.505657,29.836,30.747
hex_alex_centroids.1454,,,,,,,-1,0,-1,,,0.723209,29.836,30.74
hex_alex_centroids.1455,,,,,,,-1,0,-1,,,3.488064,29.837,30.727
hex_alex_centroids.1456,,,,,,,-1,0,-1,,,0.965132,29.837,30.72
hex_alex_centroids.1457,,,,,,,-1,0,-1,,,0.003967,29.837,30.713
hex_alex_centroids.1458,,,,,,,-1,0,-1,,,0.699022,29.837,30.706
hex_alex_centroids.1459,,,,,,,-1,0,-1,,,0.000346,29.838,30.693
hex_alex_centroids.1460,,,,,,,-1,0,-1,,,0.000155,29.838,30.686
hex_alex_centroids.1461,,,,,,,-1,0,-1,,,0.002925,29.839,30.673
hex_alex_centroids.1462,,,,,,,-1,0,-1,,,0.002943,29.839,30.666
hex_alex_centroids.1463,,,,,,,-1,0,-1,,,5.6e-05,29.839,30.646
hex_alex_centroids.1464,,,,,,,-1,0,-1,,,2.723146,29.84,30.639
hex_alex_centroids.1465,,,,,,,-1,0,-1,,,0.025852,29.841,30.605
hex_alex_centroids.1466,,,,,,,-1,0,-1,,,2291.345703,29.83,31.136
hex_alex_centroids.1467,,,,,,,-1,0,-1,,,5801.584473,29.83,31.129
hex_alex_centroids.1468,,,,,,,-1,0,-1,,,2.933219,29.831,31.122
hex_alex_centroids.1469,,,,,,,-1,0,-1,,,3.465202,29.831,31.115
hex_alex_centroids.1470,,,,,,,-1,0,-1,,,0.0012,29.832,31.088
hex_alex_centroids.1471,,,,,,,-1,0,-1,,,1504.354736,29.832,31.082
hex_alex_centroids.1472,,,,,,,-1,0,-1,,,126.966316,29.833,31.061
hex_alex_centroids.1473,,,,,,,-1,0,-1,,,4559.244629,29.833,31.055
hex_alex_centroids.1474,,,,,,,-1,0,-1,,,47.275696,29.834,31.021
hex_alex_centroids.1475,,,,,,,-1,0,-1,,,421.248383,29.834,31.014
hex_alex_centroids.1476,,,,,,,-1,0,-1,,,704.718201,29.835,30.994
hex_alex_centroids.1477,,,,,,,-1,0,-1,,,403.162231,29.835,30.987
hex_alex_centroids.1478,,,,,,,-1,0,-1,,,892.896362,29.835,30.98
hex_alex_centroids.1479,,,,,,,-1,0,-1,,,585.656006,29.835,30.973
hex_alex_centroids.1480,,,,,,,-1,0,-1,,,523.05658,29.836,30.96
hex_alex_centroids.1481,,,,,,,-1,0,-1,,,508.093872,29.836,30.953
hex_alex_centroids.1482,,,,,,,-1,0,-1,,,5230.461426,29.836,30.946
hex_alex_centroids.1483,,,,,,,-1,0,-1,,,114.081223,29.837,30.94
hex_alex_centroids.1484,,,,,,,-1,0,-1,,,282.382019,29.837,30.926
hex_alex_centroids.1485,,,,,,,-1,0,-1,,,304.415009,29.837,30.919
hex_alex_centroids.1486,,,,,,,-1,0,-1,,,162.769287,29.837,30.913
hex_alex_centroids.1487,,,,,,,-1,0,-1,,,859.430237,29.838,30.906
hex_alex_centroids.1488,,,,,,,-1,0,-1,,,29.202082,29.838,30.899
hex_alex_centroids.1489,,,,,,,-1,0,-1,,,155.450027,29.838,30.886
hex_alex_centroids.1490,,,,,,,-1,0,-1,,,165.444748,29.839,30.879
hex_alex_centroids.1491,,,,,,,-1,0,-1,,,123.680084,29.839,30.872
hex_alex_centroids.1492,,,,,,,-1,0,-1,,,243.173813,29.839,30.865
hex_alex_centroids.1493,,,,,,,-1,0,-1,,,129.179321,29.839,30.852
hex_alex_centroids.1494,,,,,,,-1,0,-1,,,99.649986,29.84,30.845
hex_alex_centroids.1495,,,,,,,-1,0,-1,,,47.791279,29.84,30.838
hex_alex_centroids.1496,,,,,,,-1,0,-1,,,0.345526,29.84,30.832
hex_alex_centroids.1497,,,,,,,-1,0,-1,,,124.350311,29.841,30.811
hex_alex_centroids.1498,,,,,,,-1,0,-1,,,641.888672,29.841,30.805
hex_alex_centroids.1499,,,,,,,-1,0,-1,,,94.664238,29.842,30.771
hex_alex_centroids.1500,,,,,,,-1,0,-1,,,4.978803,29.843,30.744
hex_alex_centroids.1501,,,,,,,-1,0,-1,,,35.237606,29.843,30.737
hex_alex_centroids.1502,,,,,,,-1,0,-1,,,0.000253,29.843,30.73
hex_alex_centroids.1503,,,,,,,-1,0,-1,,,0.690058,29.844,30.723
hex_alex_centroids.1504,,,,,,,-1,0,-1,,,0.006974,29.844,30.71
hex_alex_centroids.1505,,,,,,,-1,0,-1,,,2.574328,29.844,30.703
hex_alex_centroids.1506,,,,,,,-1,0,-1,,,0.000974,29.845,30.696
hex_alex_centroids.1507,,,,,,,-1,0,-1,,,0.002666,29.845,30.669
hex_alex_centroids.1508,,,,,,,-1,0,-1,,,0.003259,29.846,30.663
hex_alex_centroids.1509,,,,,,,-1,0,-1,,,27.330788,29.847,30.622
hex_alex_centroids.1510,,,,,,,-1,0,-1,,,6e-06,29.847,30.615
hex_alex_centroids.1511,,,,,,,-1,0,-1,,,1.8e-05,29.848,30.602
hex_alex_centroids.1512,,,,,,,-1,0,-1,,,2.833421,29.848,30.595
hex_alex_centroids.1513,,,,,,,-1,0,-1,,,0.142301,29.848,30.588
hex_alex_centroids.1514,,,,,,,-1,0,-1,,,3870.104004,29.837,31.145
hex_alex_centroids.1515,,,,,,,-1,0,-1,,,6632.519531,29.837,31.139
hex_alex_centroids.1516,,,,,,,-1,0,-1,,,10.319222,29.837,31.132
hex_alex_centroids.1517,,,,,,,-1,0,-1,,,0.032001,29.837,31.119
hex_alex_centroids.1518,,,,,,,-1,0,-1,,,1421.815308,29.839,31.085
hex_alex_centroids.1519,,,,,,,-1,0,-1,,,7842.90332,29.839,31.078
hex_alex_centroids.1520,,,,,,,-1,0,-1,,,1039.242554,29.839,31.072
hex_alex_centroids.1521,,,,,,,-1,0,-1,,,4284.003906,29.839,31.065
hex_alex_centroids.1522,,,,,,,-1,0,-1,,,6762.70752,29.84,31.051
hex_alex_centroids.1523,,,,,,,-1,0,-1,,,2004.725342,29.84,31.045
hex_alex_centroids.1524,,,,,,,-1,0,-1,,,1275.950562,29.84,31.038
hex_alex_centroids.1525,,,,,,,-1,0,-1,,,6.350409,29.84,31.031
hex_alex_centroids.1526,,,,,,,-1,0,-1,,,422.022064,29.841,31.004
hex_alex_centroids.1527,,,,,,,-1,0,-1,,,5.474441,29.842,30.97
hex_alex_centroids.1528,,,,,,,-1,0,-1,,,197.387131,29.843,30.964
hex_alex_centroids.1529,,,,,,,-1,0,-1,,,546.224609,29.843,30.943
hex_alex_centroids.1530,,,,,,,-1,0,-1,,,277.375366,29.843,30.936
hex_alex_centroids.1531,,,,,,,-1,0,-1,,,190.341705,29.844,30.93
hex_alex_centroids.1532,,,,,,,-1,0,-1,,,36.201679,29.844,30.923
hex_alex_centroids.1533,,,,,,,-1,0,-1,,,215.987228,29.844,30.909
hex_alex_centroids.1534,,,,,,,-1,0,-1,,,124.021675,29.845,30.903
hex_alex_centroids.1535,,,,,,,-1,0,-1,,,263.575684,29.845,30.896
hex_alex_centroids.1536,,,,,,,-1,0,-1,,,99.968842,29.845,30.889
hex_alex_centroids.1537,,,,,,,-1,0,-1,,,915.596375,29.845,30.882
hex_alex_centroids.1538,,,,,,,-1,0,-1,,,214.365479,29.846,30.869
hex_alex_centroids.1539,,,,,,,-1,0,-1,,,354.041168,29.846,30.862
hex_alex_centroids.1540,,,,,,,-1,0,-1,,,1073.064209,29.846,30.855
hex_alex_centroids.1541,,,,,,,-1,0,-1,,,706.605835,29.846,30.849
hex_alex_centroids.1542,,,,,,,-1,0,-1,,,12.290173,29.847,30.835
hex_alex_centroids.1543,,,,,,,-1,0,-1,,,8.683581,29.847,30.828
hex_alex_centroids.1544,,,,,,,-1,0,-1,,,52.604454,29.847,30.822
hex_alex_centroids.1545,,,,,,,-1,0,-1,,,120.772392,29.847,30.815
hex_alex_centroids.1546,,,,,,,-1,0,-1,,,296.341705,29.848,30.801
hex_alex_centroids.1547,,,,,,,-1,0,-1,,,484.413635,29.848,30.795
hex_alex_centroids.1548,,,,,,,-1,0,-1,,,148.341248,29.848,30.788
hex_alex_centroids.1549,,,,,,,-1,0,-1,,,59.59293,29.849,30.781
hex_alex_centroids.1550,,,,,,,-1,0,-1,,,3.337489,29.849,30.761
hex_alex_centroids.1551,,,,,,,-1,0,-1,,,2.206987,29.849,30.754
hex_alex_centroids.1552,,,,,,,-1,0,-1,,,8.336607,29.851,30.72
hex_alex_centroids.1553,,,,,,,-1,0,-1,,,13.888826,29.851,30.714
hex_alex_centroids.1554,,,,,,,-1,0,-1,,,4.5e-05,29.852,30.673
hex_alex_centroids.1555,,,,,,,-1,0,-1,,,0.011432,29.853,30.659
hex_alex_centroids.1556,,,,,,,-1,0,-1,,,0.58193,29.853,30.653
hex_alex_centroids.1557,,,,,,,-1,0,-1,,,4.774335,29.853,30.632
hex_alex_centroids.1558,,,,,,,-1,0,-1,,,2.345441,29.854,30.619
hex_alex_centroids.1559,,,,,,,-1,0,-1,,,4e-06,29.854,30.612
hex_alex_centroids.1560,,,,,,,-1,0,-1,,,0.000251,29.854,30.605
hex_alex_centroids.1561,,,,,,,-1,0,-1,,,0.739087,29.854,30.599
hex_alex_centroids.1562,,,,,,,-1,0,-1,,,2112.74292,29.845,31.154
hex_alex_centroids.1563,,,,,,,-1,0,-1,,,6543.248535,29.843,31.143
hex_alex_centroids.1564,,,,,,,-1,0,-1,,,5616.921387,29.844,31.136
hex_alex_centroids.1565,,,,,,,-1,0,-1,,,63.159397,29.844,31.129
hex_alex_centroids.1566,,,,,,,-1,0,-1,,,12.925812,29.844,31.122
hex_alex_centroids.1567,,,,,,,-1,0,-1,,,0.39121,29.844,31.116
hex_alex_centroids.1568,,,,,,,-1,0,-1,,,557.377625,29.845,31.095
hex_alex_centroids.1569,,,,,,,-1,0,-1,,,2192.21167,29.845,31.089
hex_alex_centroids.1570,,,,,,,-1,0,-1,,,4336.239258,29.845,31.082
hex_alex_centroids.1571,,,,,,,-1,0,-1,,,10396.035156,29.846,31.068
hex_alex_centroids.1572,,,,,,,-1,0,-1,,,5688.94873,29.846,31.062
hex_alex_centroids.1573,,,,,,,-1,0,-1,,,616.850647,29.846,31.055
hex_alex_centroids.1574,,,,,,,-1,0,-1,,,122.110695,29.847,31.048
hex_alex_centroids.1575,,,,,,,-1,0,-1,,,46.584927,29.847,31.035
hex_alex_centroids.1576,,,,,,,-1,0,-1,,,103.094193,29.847,31.028
hex_alex_centroids.1577,,,,,,,-1,0,-1,,,426.256683,29.847,31.021
hex_alex_centroids.1578,,,,,,,-1,0,-1,,,1638.389893,29.848,31.014
hex_alex_centroids.1579,,,,,,,-1,0,-1,,,1225.264893,29.848,31.001
hex_alex_centroids.1580,,,,,,,-1,0,-1,,,1326.139282,29.848,30.994
hex_alex_centroids.1581,,,,,,,-1,0,-1,,,250.293304,29.849,30.987
hex_alex_centroids.1582,,,,,,,-1,0,-1,,,92.329796,29.849,30.981
hex_alex_centroids.1583,,,,,,,-1,0,-1,,,200.92305,29.85,30.954
hex_alex_centroids.1584,,,,,,,-1,0,-1,,,297.152374,29.851,30.92
hex_alex_centroids.1585,,,,,,,-1,0,-1,,,1224.226563,29.851,30.913
hex_alex_centroids.1586,,,,,,,-1,0,-1,,,305.187683,29.851,30.906
hex_alex_centroids.1587,,,,,,,-1,0,-1,,,458.216949,29.852,30.886
hex_alex_centroids.1588,,,,,,,-1,0,-1,,,1125.701782,29.852,30.879
hex_alex_centroids.1589,,,,,,,-1,0,-1,,,157.35762,29.852,30.872
hex_alex_centroids.1590,,,,,,,-1,0,-1,,,260.08548,29.853,30.866
hex_alex_centroids.1591,,,,,,,-1,0,-1,,,434.649261,29.853,30.852
hex_alex_centroids.1592,,,,,,,-1,0,-1,,,677.239441,29.853,30.845
hex_alex_centroids.1593,,,,,,,-1,0,-1,,,61.726307,29.853,30.839
hex_alex_centroids.1594,,,,,,,-1,0,-1,,,498.884125,29.854,30.832
hex_alex_centroids.1595,,,,,,,-1,0,-1,,,200.374344,29.854,30.818
hex_alex_centroids.1596,,,,,,,-1,0,-1,,,254.388138,29.854,30.812
hex_alex_centroids.1597,,,,,,,-1,0,-1,,,546.228394,29.855,30.805
hex_alex_centroids.1598,,,,,,,-1,0,-1,,,23.323914,29.855,30.798
hex_alex_centroids.1599,,,,,,,-1,0,-1,,,73.889168,29.855,30.785
hex_alex_centroids.1600,,,,,,,-1,0,-1,,,16.069288,29.855,30.778
hex_alex_centroids.1601,,,,,,,-1,0,-1,,,9.847186,29.856,30.771
hex_alex_centroids.1602,,,,,,,-1,0,-1,,,3.33127,29.856,30.764
hex_alex_centroids.1603,,,,,,,-1,0,-1,,,0.932064,29.856,30.758
hex_alex_centroids.1604,,,,,,,-1,0,-1,,,0.296627,29.857,30.744
hex_alex_centroids.1605,,,,,,,-1,0,-1,,,4.518636,29.857,30.737
hex_alex_centroids.1606,,,,,,,-1,0,-1,,,1.494829,29.857,30.731
hex_alex_centroids.1607,,,,,,,-1,0,-1,,,1.493615,29.858,30.704
hex_alex_centroids.1608,,,,,,,-1,0,-1,,,0.744797,29.858,30.697
hex_alex_centroids.1609,,,,,,,-1,0,-1,,,1.536786,29.859,30.663
hex_alex_centroids.1610,,,,,,,-1,0,-1,,,0.32752,29.859,30.656
hex_alex_centroids.1611,,,,,,,-1,0,-1,,,11.490839,29.86,30.636
hex_alex_centroids.1612,,,,,,,-1,0,-1,,,1.140095,29.86,30.629
hex_alex_centroids.1613,,,,,,,-1,0,-1,,,3.777283,29.86,30.622
hex_alex_centroids.1614,,,,,,,-1,0,-1,,,7e-06,29.861,30.602
hex_alex_centroids.1615,,,,,,,-1,0,-1,,,3e-06,29.861,30.595
hex_alex_centroids.1616,,,,,,,-1,0,-1,,,0.505137,29.862,30.589
hex_alex_centroids.1617,,,,,,,-1,0,-1,,,0.512561,29.862,30.582
hex_alex_centroids.1618,,,,,,,-1,0,-1,,,523.843567,29.85,31.146
hex_alex_centroids.1619,,,,,,,-1,0,-1,,,168.861313,29.851,31.119
hex_alex_centroids.1620,,,,,,,-1,0,-1,,,350.174316,29.851,31.113
hex_alex_centroids.1621,,,,,,,-1,0,-1,,,153.700867,29.851,31.106
hex_alex_centroids.1622,,,,,,,-1,0,-1,,,2965.642334,29.852,31.099
hex_alex_centroids.1623,,,,,,,-1,0,-1,,,6383.005371,29.852,31.085
hex_alex_centroids.1624,,,,,,,-1,0,-1,,,4659.297363,29.852,31.079
hex_alex_centroids.1625,,,,,,,-1,0,-1,,,4920.887695,29.853,31.072
hex_alex_centroids.1626,,,,,,,-1,0,-1,,,99.825233,29.853,31.065
hex_alex_centroids.1627,,,,,,,-1,0,-1,,,0.730532,29.853,31.052
hex_alex_centroids.1628,,,,,,,-1,0,-1,,,93.639175,29.853,31.045
hex_alex_centroids.1629,,,,,,,-1,0,-1,,,227.230423,29.854,31.038
hex_alex_centroids.1630,,,,,,,-1,0,-1,,,192.839645,29.854,31.031
hex_alex_centroids.1631,,,,,,,-1,0,-1,,,40.146313,29.854,31.018
hex_alex_centroids.1632,,,,,,,-1,0,-1,,,1898.773682,29.855,31.011
hex_alex_centroids.1633,,,,,,,-1,0,-1,,,819.481567,29.855,31.004
hex_alex_centroids.1634,,,,,,,-1,0,-1,,,931.045959,29.855,30.998
hex_alex_centroids.1635,,,,,,,-1,0,-1,,,410.860474,29.855,30.991
hex_alex_centroids.1636,,,,,,,-1,0,-1,,,84.009369,29.856,30.977
hex_alex_centroids.1637,,,,,,,-1,0,-1,,,130.610672,29.856,30.971
hex_alex_centroids.1638,,,,,,,-1,0,-1,,,249.318039,29.856,30.964
hex_alex_centroids.1639,,,,,,,-1,0,-1,,,211.348312,29.856,30.957
hex_alex_centroids.1640,,,,,,,-1,0,-1,,,5321.765137,29.857,30.944
hex_alex_centroids.1641,,,,,,,-1,0,-1,,,667.091248,29.857,30.937
hex_alex_centroids.1642,,,,,,,-1,0,-1,,,220.472076,29.857,30.93
hex_alex_centroids.1643,,,,,,,-1,0,-1,,,502.212982,29.858,30.896
hex_alex_centroids.1644,,,,,,,-1,0,-1,,,175.644394,29.859,30.869
hex_alex_centroids.1645,,,,,,,-1,0,-1,,,210.186661,29.859,30.862
hex_alex_centroids.1646,,,,,,,-1,0,-1,,,101.808929,29.86,30.856
hex_alex_centroids.1647,,,,,,,-1,0,-1,,,229.584763,29.86,30.835
hex_alex_centroids.1648,,,,,,,-1,0,-1,,,616.359558,29.861,30.829
hex_alex_centroids.1649,,,,,,,-1,0,-1,,,105.239388,29.861,30.822
hex_alex_centroids.1650,,,,,,,-1,0,-1,,,108.628479,29.861,30.815
hex_alex_centroids.1651,,,,,,,-1,0,-1,,,473.207153,29.861,30.802
hex_alex_centroids.1652,,,,,,,-1,0,-1,,,212.750153,29.862,30.795
hex_alex_centroids.1653,,,,,,,-1,0,-1,,,88.538025,29.862,30.788
hex_alex_centroids.1654,,,,,,,-1,0,-1,,,405.567108,29.862,30.781
hex_alex_centroids.1655,,,,,,,-1,0,-1,,,39.811337,29.863,30.768
hex_alex_centroids.1656,,,,,,,-1,0,-1,,,27.217848,29.863,30.761
hex_alex_centroids.1657,,,,,,,-1,0,-1,,,47.046642,29.863,30.754
hex_alex_centroids.1658,,,,,,,-1,0,-1,,,55.975079,29.863,30.748
hex_alex_centroids.1659,,,,,,,-1,0,-1,,,1.116243,29.863,30.741
hex_alex_centroids.1660,,,,,,,-1,0,-1,,,28.510265,29.864,30.727
hex_alex_centroids.1661,,,,,,,-1,0,-1,,,0.750373,29.864,30.721
hex_alex_centroids.1662,,,,,,,-1,0,-1,,,12.226414,29.864,30.714
hex_alex_centroids.1663,,,,,,,-1,0,-1,,,1.437395,29.865,30.707
hex_alex_centroids.1664,,,,,,,-1,0,-1,,,0.139899,29.865,30.694
hex_alex_centroids.1665,,,,,,,-1,0,-1,,,45.416817,29.866,30.646
